ID	Group	Date	Time	BT
S56	Non-hib	21.01.2020	16:42:01	36,288
S56	Non-hib	21.01.2020	17:02:01	36,225
S56	Non-hib	21.01.2020	17:22:01	36,848
S56	Non-hib	21.01.2020	17:42:01	36,848
S56	Non-hib	21.01.2020	18:02:01	36,848
S56	Non-hib	21.01.2020	18:22:01	37,347
S56	Non-hib	21.01.2020	18:42:01	36,973
S56	Non-hib	21.01.2020	19:02:01	37,471
S56	Non-hib	21.01.2020	19:22:01	37,409
S56	Non-hib	21.01.2020	19:42:01	37,035
S56	Non-hib	21.01.2020	20:02:01	36,786
S56	Non-hib	21.01.2020	20:22:01	36,973
S56	Non-hib	21.01.2020	20:42:01	36,848
S56	Non-hib	21.01.2020	21:02:01	36,848
S56	Non-hib	21.01.2020	21:22:01	36,786
S56	Non-hib	21.01.2020	21:42:01	36,412
S56	Non-hib	21.01.2020	22:02:01	36,661
S56	Non-hib	21.01.2020	22:22:01	36,288
S56	Non-hib	21.01.2020	22:42:01	36,225
S56	Non-hib	21.01.2020	23:02:01	36,475
S56	Non-hib	21.01.2020	23:22:01	36,225
S56	Non-hib	21.01.2020	23:42:01	36,163
S56	Non-hib	22.01.2020	00:02:01	36,412
S56	Non-hib	22.01.2020	00:22:01	37,035
S56	Non-hib	22.01.2020	00:42:01	36,911
S56	Non-hib	22.01.2020	01:02:01	37,098
S56	Non-hib	22.01.2020	01:22:01	37,409
S56	Non-hib	22.01.2020	01:42:01	37,035
S56	Non-hib	22.01.2020	02:02:01	37,845
S56	Non-hib	22.01.2020	02:22:01	37,098
S56	Non-hib	22.01.2020	02:42:01	37,16
S56	Non-hib	22.01.2020	03:02:01	36,786
S56	Non-hib	22.01.2020	03:22:01	36,412
S56	Non-hib	22.01.2020	03:42:01	36,475
S56	Non-hib	22.01.2020	04:02:01	36,038
S56	Non-hib	22.01.2020	04:22:01	36,848
S56	Non-hib	22.01.2020	04:42:01	36,599
S56	Non-hib	22.01.2020	05:02:01	36,848
S56	Non-hib	22.01.2020	05:22:01	36,475
S56	Non-hib	22.01.2020	05:42:01	36,537
S56	Non-hib	22.01.2020	06:02:01	36,288
S56	Non-hib	22.01.2020	06:22:01	36,101
S56	Non-hib	22.01.2020	06:42:01	36,537
S56	Non-hib	22.01.2020	07:02:01	36,038
S56	Non-hib	22.01.2020	07:22:01	35,852
S56	Non-hib	22.01.2020	07:42:01	35,478
S56	Non-hib	22.01.2020	08:02:01	36,786
S56	Non-hib	22.01.2020	08:22:01	36,661
S56	Non-hib	22.01.2020	08:42:01	36,35
S56	Non-hib	22.01.2020	09:02:01	35,665
S56	Non-hib	22.01.2020	09:22:01	35,228
S56	Non-hib	22.01.2020	09:42:01	35,852
S56	Non-hib	22.01.2020	10:02:01	35,852
S56	Non-hib	22.01.2020	10:22:01	35,852
S56	Non-hib	22.01.2020	10:42:01	36,163
S56	Non-hib	22.01.2020	11:02:01	36,537
S56	Non-hib	22.01.2020	11:22:01	36,35
S56	Non-hib	22.01.2020	11:42:01	36,35
S56	Non-hib	22.01.2020	12:02:01	36,537
S56	Non-hib	22.01.2020	12:22:01	36,537
S56	Non-hib	22.01.2020	12:42:01	36,163
S56	Non-hib	22.01.2020	13:02:01	36,288
S56	Non-hib	22.01.2020	13:22:01	36,537
S56	Non-hib	22.01.2020	13:42:01	35,976
S56	Non-hib	22.01.2020	14:02:01	35,976
S56	Non-hib	22.01.2020	14:22:01	36,412
S56	Non-hib	22.01.2020	14:42:01	36,038
S56	Non-hib	22.01.2020	15:02:01	36,101
S56	Non-hib	22.01.2020	15:22:01	36,35
S56	Non-hib	22.01.2020	15:42:01	36,412
S56	Non-hib	22.01.2020	16:02:01	36,475
S56	Non-hib	22.01.2020	16:22:01	36,537
S56	Non-hib	22.01.2020	16:42:01	36,35
S56	Non-hib	22.01.2020	17:02:01	36,225
S56	Non-hib	22.01.2020	17:22:01	37,098
S56	Non-hib	22.01.2020	17:42:01	36,786
S56	Non-hib	22.01.2020	18:02:01	36,599
S56	Non-hib	22.01.2020	18:22:01	36,599
S56	Non-hib	22.01.2020	18:42:01	36,911
S56	Non-hib	22.01.2020	19:02:01	37,16
S56	Non-hib	22.01.2020	19:22:01	36,724
S56	Non-hib	22.01.2020	19:42:01	36,848
S56	Non-hib	22.01.2020	20:02:01	36,848
S56	Non-hib	22.01.2020	20:22:01	37,16
S56	Non-hib	22.01.2020	20:42:01	36,911
S56	Non-hib	22.01.2020	21:02:01	36,911
S56	Non-hib	22.01.2020	21:22:01	36,724
S56	Non-hib	22.01.2020	21:42:01	36,288
S56	Non-hib	22.01.2020	22:02:01	36,163
S56	Non-hib	22.01.2020	22:22:01	36,599
S56	Non-hib	22.01.2020	22:42:01	36,475
S56	Non-hib	22.01.2020	23:02:01	36,475
S56	Non-hib	22.01.2020	23:22:01	37,098
S56	Non-hib	22.01.2020	23:42:01	37,222
S56	Non-hib	23.01.2020	00:02:01	37,098
S56	Non-hib	23.01.2020	00:22:01	36,973
S56	Non-hib	23.01.2020	00:42:01	37,035
S56	Non-hib	23.01.2020	01:02:01	36,973
S56	Non-hib	23.01.2020	01:22:01	36,225
S56	Non-hib	23.01.2020	01:42:01	36,973
S56	Non-hib	23.01.2020	02:02:01	37,035
S56	Non-hib	23.01.2020	02:22:01	36,661
S56	Non-hib	23.01.2020	02:42:01	36,911
S56	Non-hib	23.01.2020	03:02:01	36,537
S56	Non-hib	23.01.2020	03:22:01	37,098
S56	Non-hib	23.01.2020	03:42:01	37,284
S56	Non-hib	23.01.2020	04:02:01	36,911
S56	Non-hib	23.01.2020	04:22:01	37,098
S56	Non-hib	23.01.2020	04:42:01	37,783
S56	Non-hib	23.01.2020	05:02:01	36,973
S56	Non-hib	23.01.2020	05:22:01	36,911
S56	Non-hib	23.01.2020	05:42:01	36,288
S56	Non-hib	23.01.2020	06:02:01	35,727
S56	Non-hib	23.01.2020	06:22:01	35,789
S56	Non-hib	23.01.2020	06:42:01	35,727
S56	Non-hib	23.01.2020	07:02:01	36,599
S56	Non-hib	23.01.2020	07:22:01	36,786
S56	Non-hib	23.01.2020	07:42:01	36,163
S56	Non-hib	23.01.2020	08:02:01	35,665
S56	Non-hib	23.01.2020	08:22:01	35,602
S56	Non-hib	23.01.2020	08:42:01	35,789
S56	Non-hib	23.01.2020	09:02:01	35,914
S56	Non-hib	23.01.2020	09:22:01	36,038
S56	Non-hib	23.01.2020	09:42:01	35,914
S56	Non-hib	23.01.2020	10:02:01	36,724
S56	Non-hib	23.01.2020	10:22:01	36,35
S56	Non-hib	23.01.2020	10:42:01	35,914
S56	Non-hib	23.01.2020	11:02:01	35,478
S56	Non-hib	23.01.2020	11:22:01	36,225
S56	Non-hib	23.01.2020	11:42:01	36,038
S56	Non-hib	23.01.2020	12:02:01	35,976
S56	Non-hib	23.01.2020	12:22:01	35,914
S56	Non-hib	23.01.2020	12:42:01	35,789
S56	Non-hib	23.01.2020	13:02:01	35,478
S56	Non-hib	23.01.2020	13:22:01	35,852
S56	Non-hib	23.01.2020	13:42:01	35,789
S56	Non-hib	23.01.2020	14:02:01	35,852
S56	Non-hib	23.01.2020	14:22:01	35,415
S56	Non-hib	23.01.2020	14:42:01	35,789
S56	Non-hib	23.01.2020	15:02:01	36,724
S56	Non-hib	23.01.2020	15:22:01	36,163
S56	Non-hib	23.01.2020	15:42:01	35,976
S56	Non-hib	23.01.2020	16:02:01	35,852
S56	Non-hib	23.01.2020	16:22:01	36,163
S56	Non-hib	23.01.2020	16:42:01	36,35
S56	Non-hib	23.01.2020	17:02:01	36,163
S56	Non-hib	23.01.2020	17:22:01	36,35
S56	Non-hib	23.01.2020	17:42:01	36,973
S56	Non-hib	23.01.2020	18:02:01	36,973
S56	Non-hib	23.01.2020	18:22:01	37,035
S56	Non-hib	23.01.2020	18:42:01	36,661
S56	Non-hib	23.01.2020	19:02:01	38,032
S56	Non-hib	23.01.2020	19:22:01	37,409
S56	Non-hib	23.01.2020	19:42:01	37,409
S56	Non-hib	23.01.2020	20:02:01	36,724
S56	Non-hib	23.01.2020	20:22:01	37,16
S56	Non-hib	23.01.2020	20:42:01	36,661
S56	Non-hib	23.01.2020	21:02:01	36,475
S56	Non-hib	23.01.2020	21:22:01	36,163
S56	Non-hib	23.01.2020	21:42:01	36,475
S56	Non-hib	23.01.2020	22:02:01	36,973
S56	Non-hib	23.01.2020	22:22:01	36,537
S56	Non-hib	23.01.2020	22:42:01	36,661
S56	Non-hib	23.01.2020	23:02:01	36,786
S56	Non-hib	23.01.2020	23:22:01	36,661
S56	Non-hib	23.01.2020	23:42:01	36,101
S56	Non-hib	24.01.2020	00:02:01	36,225
S56	Non-hib	24.01.2020	00:22:01	36,412
S56	Non-hib	24.01.2020	00:42:01	36,661
S56	Non-hib	24.01.2020	01:02:01	36,412
S56	Non-hib	24.01.2020	01:22:01	36,475
S56	Non-hib	24.01.2020	01:42:01	36,599
S56	Non-hib	24.01.2020	02:02:01	37,347
S56	Non-hib	24.01.2020	02:22:01	36,848
S56	Non-hib	24.01.2020	02:42:01	36,786
S56	Non-hib	24.01.2020	03:02:01	36,599
S56	Non-hib	24.01.2020	03:22:01	36,661
S56	Non-hib	24.01.2020	03:42:01	36,911
S56	Non-hib	24.01.2020	04:02:01	36,724
S56	Non-hib	24.01.2020	04:22:01	37,284
S56	Non-hib	24.01.2020	04:42:01	36,973
S56	Non-hib	24.01.2020	05:02:01	36,412
S56	Non-hib	24.01.2020	05:22:01	36,786
S56	Non-hib	24.01.2020	05:42:01	37,098
S56	Non-hib	24.01.2020	06:02:01	36,225
S56	Non-hib	24.01.2020	06:22:01	35,914
S56	Non-hib	24.01.2020	06:42:01	36,038
S56	Non-hib	24.01.2020	07:02:01	36,35
S56	Non-hib	24.01.2020	07:22:01	36,35
S56	Non-hib	24.01.2020	07:42:01	36,225
S56	Non-hib	24.01.2020	08:02:01	36,038
S56	Non-hib	24.01.2020	08:22:01	36,225
S56	Non-hib	24.01.2020	08:42:01	36,412
S56	Non-hib	24.01.2020	09:02:01	35,976
S56	Non-hib	24.01.2020	09:22:01	35,291
S56	Non-hib	24.01.2020	09:42:01	35,478
S56	Non-hib	24.01.2020	10:02:01	35,602
S56	Non-hib	24.01.2020	10:22:01	36,225
S56	Non-hib	24.01.2020	10:42:01	36,038
S56	Non-hib	24.01.2020	11:02:01	36,038
S56	Non-hib	24.01.2020	11:22:01	36,412
S56	Non-hib	24.01.2020	11:42:01	35,976
S56	Non-hib	24.01.2020	12:02:01	35,789
S56	Non-hib	24.01.2020	12:22:01	35,228
S56	Non-hib	24.01.2020	12:42:01	36,661
S56	Non-hib	24.01.2020	13:02:01	36,475
S56	Non-hib	24.01.2020	13:22:01	36,35
S56	Non-hib	24.01.2020	13:42:01	36,537
S56	Non-hib	24.01.2020	14:02:01	36,163
S56	Non-hib	24.01.2020	14:22:01	35,852
S56	Non-hib	24.01.2020	14:42:01	36,475
S56	Non-hib	24.01.2020	15:02:01	36,288
S56	Non-hib	24.01.2020	15:22:01	35,727
S56	Non-hib	24.01.2020	15:42:01	35,602
S56	Non-hib	24.01.2020	16:02:01	36,225
S56	Non-hib	24.01.2020	16:22:01	35,976
S56	Non-hib	24.01.2020	16:42:01	36,101
S56	Non-hib	24.01.2020	17:02:01	36,475
S56	Non-hib	24.01.2020	17:22:01	36,537
S56	Non-hib	24.01.2020	17:42:01	36,412
S56	Non-hib	24.01.2020	18:02:01	36,786
S56	Non-hib	24.01.2020	18:22:01	36,661
S56	Non-hib	24.01.2020	18:42:01	37,222
S56	Non-hib	24.01.2020	19:02:01	37,658
S56	Non-hib	24.01.2020	19:22:01	37,284
S56	Non-hib	24.01.2020	19:42:01	37,16
S56	Non-hib	24.01.2020	20:02:01	36,911
S56	Non-hib	24.01.2020	20:22:01	36,225
S56	Non-hib	24.01.2020	20:42:01	36,412
S56	Non-hib	24.01.2020	21:02:01	36,724
S56	Non-hib	24.01.2020	21:22:01	36,724
S56	Non-hib	24.01.2020	21:42:01	36,848
S56	Non-hib	24.01.2020	22:02:01	36,724
S56	Non-hib	24.01.2020	22:22:01	36,475
S56	Non-hib	24.01.2020	22:42:01	37,035
S56	Non-hib	24.01.2020	23:02:01	37,098
S56	Non-hib	24.01.2020	23:22:01	36,599
S56	Non-hib	24.01.2020	23:42:01	36,848
S56	Non-hib	25.01.2020	00:02:01	36,724
S56	Non-hib	25.01.2020	00:22:01	37,284
S56	Non-hib	25.01.2020	00:42:01	37,098
S56	Non-hib	25.01.2020	01:02:01	36,911
S56	Non-hib	25.01.2020	01:22:01	36,786
S56	Non-hib	25.01.2020	01:42:01	36,537
S56	Non-hib	25.01.2020	02:02:01	36,163
S56	Non-hib	25.01.2020	02:22:01	36,35
S56	Non-hib	25.01.2020	02:42:01	36,724
S56	Non-hib	25.01.2020	03:02:01	36,038
S56	Non-hib	25.01.2020	03:22:01	35,976
S56	Non-hib	25.01.2020	03:42:01	35,914
S56	Non-hib	25.01.2020	04:02:01	36,35
S56	Non-hib	25.01.2020	04:22:01	36,848
S56	Non-hib	25.01.2020	04:42:01	36,911
S56	Non-hib	25.01.2020	05:02:01	36,786
S56	Non-hib	25.01.2020	05:22:01	36,848
S56	Non-hib	25.01.2020	05:42:01	37,347
S56	Non-hib	25.01.2020	06:02:01	36,412
S56	Non-hib	25.01.2020	06:22:01	36,537
S56	Non-hib	25.01.2020	06:42:01	35,976
S56	Non-hib	25.01.2020	07:02:01	35,976
S56	Non-hib	25.01.2020	07:22:01	36,661
S56	Non-hib	25.01.2020	07:42:01	36,225
S56	Non-hib	25.01.2020	08:02:01	36,101
S56	Non-hib	25.01.2020	08:22:01	35,976
S56	Non-hib	25.01.2020	08:42:01	35,914
S56	Non-hib	25.01.2020	09:02:01	36,163
S56	Non-hib	25.01.2020	09:22:01	36,163
S56	Non-hib	25.01.2020	09:42:01	36,35
S56	Non-hib	25.01.2020	10:02:01	36,101
S56	Non-hib	25.01.2020	10:22:01	36,163
S56	Non-hib	25.01.2020	10:42:01	36,288
S56	Non-hib	25.01.2020	11:02:01	35,976
S56	Non-hib	25.01.2020	11:22:01	36,537
S56	Non-hib	25.01.2020	11:42:01	36,038
S56	Non-hib	25.01.2020	12:02:01	35,976
S56	Non-hib	25.01.2020	12:22:01	36,288
S56	Non-hib	25.01.2020	12:42:01	35,602
S56	Non-hib	25.01.2020	13:02:01	36,288
S56	Non-hib	25.01.2020	13:22:01	36,101
S56	Non-hib	25.01.2020	13:42:01	36,225
S56	Non-hib	25.01.2020	14:02:01	36,475
S56	Non-hib	25.01.2020	14:22:01	35,976
S56	Non-hib	25.01.2020	14:42:01	36,599
S56	Non-hib	25.01.2020	15:02:01	36,35
S56	Non-hib	25.01.2020	15:22:01	36,101
S56	Non-hib	25.01.2020	15:42:01	36,412
S56	Non-hib	25.01.2020	16:02:01	36,101
S56	Non-hib	25.01.2020	16:22:01	35,914
S56	Non-hib	25.01.2020	16:42:01	35,976
S56	Non-hib	25.01.2020	17:02:01	36,973
S56	Non-hib	25.01.2020	17:22:01	36,786
S56	Non-hib	25.01.2020	17:42:01	36,973
S56	Non-hib	25.01.2020	18:02:01	36,537
S56	Non-hib	25.01.2020	18:22:01	36,35
S56	Non-hib	25.01.2020	18:42:01	36,661
S56	Non-hib	25.01.2020	19:02:01	36,848
S56	Non-hib	25.01.2020	19:22:01	36,412
S56	Non-hib	25.01.2020	19:42:01	36,973
S56	Non-hib	25.01.2020	20:02:01	36,412
S56	Non-hib	25.01.2020	20:22:01	36,163
S56	Non-hib	25.01.2020	20:42:01	35,852
S56	Non-hib	25.01.2020	21:02:01	36,724
S56	Non-hib	25.01.2020	21:22:01	36,225
S56	Non-hib	25.01.2020	21:42:01	36,475
S56	Non-hib	25.01.2020	22:02:01	36,225
S56	Non-hib	25.01.2020	22:22:01	36,288
S56	Non-hib	25.01.2020	22:42:01	36,848
S56	Non-hib	25.01.2020	23:02:01	36,35
S56	Non-hib	25.01.2020	23:22:01	36,848
S56	Non-hib	25.01.2020	23:42:01	36,786
S56	Non-hib	26.01.2020	00:02:01	36,848
S56	Non-hib	26.01.2020	00:22:01	36,475
S56	Non-hib	26.01.2020	00:42:01	37,471
S56	Non-hib	26.01.2020	01:02:01	37,098
S56	Non-hib	26.01.2020	01:22:01	36,724
S56	Non-hib	26.01.2020	01:42:01	37,16
S56	Non-hib	26.01.2020	02:02:01	36,412
S56	Non-hib	26.01.2020	02:22:01	37,098
S56	Non-hib	26.01.2020	02:42:01	36,724
S56	Non-hib	26.01.2020	03:02:01	36,35
S56	Non-hib	26.01.2020	03:22:01	36,412
S56	Non-hib	26.01.2020	03:42:01	36,35
S56	Non-hib	26.01.2020	04:02:01	36,537
S56	Non-hib	26.01.2020	04:22:01	36,661
S56	Non-hib	26.01.2020	04:42:01	36,288
S56	Non-hib	26.01.2020	05:02:01	36,599
S56	Non-hib	26.01.2020	05:22:01	36,163
S56	Non-hib	26.01.2020	05:42:01	36,412
S56	Non-hib	26.01.2020	06:02:01	36,225
S56	Non-hib	26.01.2020	06:22:01	35,852
S56	Non-hib	26.01.2020	06:42:01	35,852
S56	Non-hib	26.01.2020	07:02:01	35,602
S56	Non-hib	26.01.2020	07:22:01	35,415
S56	Non-hib	26.01.2020	07:42:01	35,104
S56	Non-hib	26.01.2020	08:02:01	35,727
S56	Non-hib	26.01.2020	08:22:01	36,038
S56	Non-hib	26.01.2020	08:42:01	36,163
S56	Non-hib	26.01.2020	09:02:01	35,976
S56	Non-hib	26.01.2020	09:22:01	35,353
S56	Non-hib	26.01.2020	09:42:01	34,979
S56	Non-hib	26.01.2020	10:02:01	35,166
S56	Non-hib	26.01.2020	10:22:01	35,54
S56	Non-hib	26.01.2020	10:42:01	35,478
S56	Non-hib	26.01.2020	11:02:01	35,353
S56	Non-hib	26.01.2020	11:22:01	35,478
S56	Non-hib	26.01.2020	11:42:01	35,54
S56	Non-hib	26.01.2020	12:02:01	35,478
S56	Non-hib	26.01.2020	12:22:01	36,101
S56	Non-hib	26.01.2020	12:42:01	35,914
S56	Non-hib	26.01.2020	13:02:01	35,976
S56	Non-hib	26.01.2020	13:22:01	35,789
S56	Non-hib	26.01.2020	13:42:01	35,602
S56	Non-hib	26.01.2020	14:02:01	35,291
S56	Non-hib	26.01.2020	14:22:01	35,415
S56	Non-hib	26.01.2020	14:42:01	35,976
S56	Non-hib	26.01.2020	15:02:01	35,914
S56	Non-hib	26.01.2020	15:22:01	35,852
S56	Non-hib	26.01.2020	15:42:01	35,914
S56	Non-hib	26.01.2020	16:02:01	35,914
S56	Non-hib	26.01.2020	16:22:01	35,914
S56	Non-hib	26.01.2020	16:42:01	35,852
S56	Non-hib	26.01.2020	17:02:01	36,163
S56	Non-hib	26.01.2020	17:22:01	36,412
S56	Non-hib	26.01.2020	17:42:01	36,35
S56	Non-hib	26.01.2020	18:02:01	36,537
S56	Non-hib	26.01.2020	18:22:01	36,599
S56	Non-hib	26.01.2020	18:42:01	36,911
S56	Non-hib	26.01.2020	19:02:01	37,222
S56	Non-hib	26.01.2020	19:22:01	36,973
S56	Non-hib	26.01.2020	19:42:01	36,786
S56	Non-hib	26.01.2020	20:02:01	36,537
S56	Non-hib	26.01.2020	20:22:01	36,35
S56	Non-hib	26.01.2020	20:42:01	35,789
S56	Non-hib	26.01.2020	21:02:01	36,163
S56	Non-hib	26.01.2020	21:22:01	36,35
S56	Non-hib	26.01.2020	21:42:01	36,911
S56	Non-hib	26.01.2020	22:02:01	36,537
S56	Non-hib	26.01.2020	22:22:01	36,661
S56	Non-hib	26.01.2020	22:42:01	36,786
S56	Non-hib	26.01.2020	23:02:01	36,661
S56	Non-hib	26.01.2020	23:22:01	36,288
S56	Non-hib	26.01.2020	23:42:01	36,661
S56	Non-hib	27.01.2020	00:02:01	36,225
S56	Non-hib	27.01.2020	00:22:01	34,917
S56	Non-hib	27.01.2020	00:42:01	36,475
S56	Non-hib	27.01.2020	01:02:01	37,035
S56	Non-hib	27.01.2020	01:22:01	36,911
S56	Non-hib	27.01.2020	01:42:01	36,724
S56	Non-hib	27.01.2020	02:02:01	36,599
S56	Non-hib	27.01.2020	02:22:01	36,848
S56	Non-hib	27.01.2020	02:42:01	36,537
S56	Non-hib	27.01.2020	03:02:01	36,537
S56	Non-hib	27.01.2020	03:22:01	36,537
S56	Non-hib	27.01.2020	03:42:01	37,347
S56	Non-hib	27.01.2020	04:02:01	37,72
S56	Non-hib	27.01.2020	04:22:01	36,599
S56	Non-hib	27.01.2020	04:42:01	36,475
S56	Non-hib	27.01.2020	05:02:01	36,038
S56	Non-hib	27.01.2020	05:22:01	35,602
S56	Non-hib	27.01.2020	05:42:01	35,228
S56	Non-hib	27.01.2020	06:02:01	35,727
S56	Non-hib	27.01.2020	06:22:01	35,415
S56	Non-hib	27.01.2020	06:42:01	35,976
S56	Non-hib	27.01.2020	07:02:01	35,852
S56	Non-hib	27.01.2020	07:22:01	35,415
S56	Non-hib	27.01.2020	07:42:01	35,602
S56	Non-hib	27.01.2020	08:02:01	35,415
S56	Non-hib	27.01.2020	08:22:01	35,665
S56	Non-hib	27.01.2020	08:42:01	35,291
S56	Non-hib	27.01.2020	09:02:01	35,914
S56	Non-hib	27.01.2020	09:22:01	35,665
S56	Non-hib	27.01.2020	09:42:01	35,478
S56	Non-hib	27.01.2020	10:02:01	35,478
S56	Non-hib	27.01.2020	10:22:01	35,602
S56	Non-hib	27.01.2020	10:42:01	35,228
S56	Non-hib	27.01.2020	11:02:01	35,104
S56	Non-hib	27.01.2020	11:22:01	36,038
S56	Non-hib	27.01.2020	11:42:01	36,101
S56	Non-hib	27.01.2020	12:02:01	35,914
S56	Non-hib	27.01.2020	12:22:01	35,665
S56	Non-hib	27.01.2020	12:42:01	35,665
S56	Non-hib	27.01.2020	13:02:01	35,914
S56	Non-hib	27.01.2020	13:22:01	36,038
S56	Non-hib	27.01.2020	13:42:01	35,665
S56	Non-hib	27.01.2020	14:02:01	35,665
S56	Non-hib	27.01.2020	14:22:01	35,727
S56	Non-hib	27.01.2020	14:42:01	35,727
S56	Non-hib	27.01.2020	15:02:01	35,478
S56	Non-hib	27.01.2020	15:22:01	35,852
S56	Non-hib	27.01.2020	15:42:01	35,727
S56	Non-hib	27.01.2020	16:02:01	36,35
S56	Non-hib	27.01.2020	16:22:01	36,038
S56	Non-hib	27.01.2020	16:42:01	36,101
S56	Non-hib	27.01.2020	17:02:01	36,599
S56	Non-hib	27.01.2020	17:22:01	36,537
S56	Non-hib	27.01.2020	17:42:01	36,412
S56	Non-hib	27.01.2020	18:02:01	36,911
S56	Non-hib	27.01.2020	18:22:01	36,537
S56	Non-hib	27.01.2020	18:42:01	36,848
S56	Non-hib	27.01.2020	19:02:01	36,537
S56	Non-hib	27.01.2020	19:22:01	36,35
S56	Non-hib	27.01.2020	19:42:01	36,973
S56	Non-hib	27.01.2020	20:02:01	37,098
S56	Non-hib	27.01.2020	20:22:01	36,537
S56	Non-hib	27.01.2020	20:42:01	36,537
S56	Non-hib	27.01.2020	21:02:01	36,038
S56	Non-hib	27.01.2020	21:22:01	36,537
S56	Non-hib	27.01.2020	21:42:01	36,661
S56	Non-hib	27.01.2020	22:02:01	36,475
S56	Non-hib	27.01.2020	22:22:01	36,288
S56	Non-hib	27.01.2020	22:42:01	36,225
S56	Non-hib	27.01.2020	23:02:01	36,288
S56	Non-hib	27.01.2020	23:22:01	36,101
S56	Non-hib	27.01.2020	23:42:01	36,599
S56	Non-hib	28.01.2020	00:02:01	36,537
S56	Non-hib	28.01.2020	00:22:01	36,537
S56	Non-hib	28.01.2020	00:42:01	36,911
S56	Non-hib	28.01.2020	01:02:01	37,035
S56	Non-hib	28.01.2020	01:22:01	37,596
S56	Non-hib	28.01.2020	01:42:01	37,969
S56	Non-hib	28.01.2020	02:02:01	37,16
S56	Non-hib	28.01.2020	02:22:01	36,911
S56	Non-hib	28.01.2020	02:42:01	36,724
S56	Non-hib	28.01.2020	03:02:01	36,911
S56	Non-hib	28.01.2020	03:22:01	36,599
S56	Non-hib	28.01.2020	03:42:01	35,976
S56	Non-hib	28.01.2020	04:02:01	36,661
S56	Non-hib	28.01.2020	04:22:01	36,475
S56	Non-hib	28.01.2020	04:42:01	35,976
S56	Non-hib	28.01.2020	05:02:01	35,914
S56	Non-hib	28.01.2020	05:22:01	35,976
S56	Non-hib	28.01.2020	05:42:01	36,35
S56	Non-hib	28.01.2020	06:02:01	35,54
S56	Non-hib	28.01.2020	06:22:01	35,478
S56	Non-hib	28.01.2020	06:42:01	35,789
S56	Non-hib	28.01.2020	07:02:01	35,976
S56	Non-hib	28.01.2020	07:22:01	35,665
S56	Non-hib	28.01.2020	07:42:01	36,038
S56	Non-hib	28.01.2020	08:02:01	35,914
S56	Non-hib	28.01.2020	08:22:01	35,789
S56	Non-hib	28.01.2020	08:42:01	35,665
S56	Non-hib	28.01.2020	09:02:01	35,54
S56	Non-hib	28.01.2020	09:22:01	36,038
S56	Non-hib	28.01.2020	09:42:01	35,914
S56	Non-hib	28.01.2020	10:02:01	35,976
S56	Non-hib	28.01.2020	10:22:01	35,914
S56	Non-hib	28.01.2020	10:42:01	35,976
S56	Non-hib	28.01.2020	11:02:01	36,225
S56	Non-hib	28.01.2020	11:22:01	35,976
S56	Non-hib	28.01.2020	11:42:01	35,852
S56	Non-hib	28.01.2020	12:02:01	35,727
S56	Non-hib	28.01.2020	12:22:01	36,038
S56	Non-hib	28.01.2020	12:42:01	35,727
S56	Non-hib	28.01.2020	13:02:01	36,101
S56	Non-hib	28.01.2020	13:22:01	35,976
S56	Non-hib	28.01.2020	13:42:01	35,727
S56	Non-hib	28.01.2020	14:02:01	35,914
S56	Non-hib	28.01.2020	14:22:01	35,727
S56	Non-hib	28.01.2020	14:42:01	36,163
S56	Non-hib	28.01.2020	15:02:01	36,163
S56	Non-hib	28.01.2020	15:22:01	36,101
S56	Non-hib	28.01.2020	15:42:01	35,727
S56	Non-hib	28.01.2020	16:02:01	35,104
S56	Non-hib	28.01.2020	16:22:01	35,789
S56	Non-hib	28.01.2020	16:42:01	36,225
S56	Non-hib	28.01.2020	17:02:01	36,101
S56	Non-hib	28.01.2020	17:22:01	36,225
S56	Non-hib	28.01.2020	17:42:01	35,665
S56	Non-hib	28.01.2020	18:02:01	36,412
S56	Non-hib	28.01.2020	18:22:01	36,661
S56	Non-hib	28.01.2020	18:42:01	36,724
S56	Non-hib	28.01.2020	19:02:01	36,537
S56	Non-hib	28.01.2020	19:22:01	36,911
S56	Non-hib	28.01.2020	19:42:01	37,098
S56	Non-hib	28.01.2020	20:02:01	36,911
S56	Non-hib	28.01.2020	20:22:01	36,848
S56	Non-hib	28.01.2020	20:42:01	36,038
S56	Non-hib	28.01.2020	21:02:01	36,288
S56	Non-hib	28.01.2020	21:22:01	36,288
S56	Non-hib	28.01.2020	21:42:01	36,101
S56	Non-hib	28.01.2020	22:02:01	36,225
S56	Non-hib	28.01.2020	22:22:01	35,789
S56	Non-hib	28.01.2020	22:42:01	36,038
S56	Non-hib	28.01.2020	23:02:01	35,976
S56	Non-hib	28.01.2020	23:22:01	36,288
S56	Non-hib	28.01.2020	23:42:01	35,914
S56	Non-hib	29.01.2020	00:02:01	36,288
S56	Non-hib	29.01.2020	00:22:01	36,786
S56	Non-hib	29.01.2020	00:42:01	36,724
S56	Non-hib	29.01.2020	01:02:01	36,599
S56	Non-hib	29.01.2020	01:22:01	36,35
S56	Non-hib	29.01.2020	01:42:01	36,225
S56	Non-hib	29.01.2020	02:02:01	36,038
S56	Non-hib	29.01.2020	02:22:01	37,035
S56	Non-hib	29.01.2020	02:42:01	36,786
S56	Non-hib	29.01.2020	03:02:01	36,475
S56	Non-hib	29.01.2020	03:22:01	36,225
